BrierRandom,QuestionId,sample,RepRandom,best
0.0282299052290608,9121,4,-0.1810260084,10
0.0563761766270456,9121,5,-0.21335786173,10
0.0397756012882336,9121,6,-0.24946643584,10
0.0314572026039255,9121,7,-0.13651406006,10
0.0483393227589577,9121,8,-0.33960847863,10
0.0549496654639216,9121,9,-0.31794883738,10
0.0085813093003432,9121,10,-0.23953422067,10
0.340319936557976,9163,1,-0.18461486761,10
0.322566090736082,9163,2,-0.04981307416,10
0.379433867381043,9163,3,-0.22802402505,10
0.336459379766915,9163,4,-0.18297814265,10
0.319569681556199,9163,5,-0.14876942615,10
0.406404424387806,9163,6,-0.23634120249,10
0.272678976386926,9163,7,-0.25216189224,10
0.287793755087336,9163,8,-0.05151144706,10
0.313595743017769,9163,9,-0.2749830988,10
0.389989000983551,9163,10,-0.19996481738,10
0.249036765620431,9171,1,-0.22328432427,10
0.21860165524433,9171,2,-0.20788529863,10
0.215862887923762,9171,3,-0.12794209997,10
0.217254733196526,9171,4,-0.18652738477,10
0.216956879213311,9171,5,-0.30352970418,10
0.218343968898397,9171,6,-0.16636802486,10
0.241227435946216,9171,7,-0.18639939308,10
0.266691918435375,9171,8,-0.12654708684,10
0.262934296523272,9171,9,-0.15595474978,10
0.214712797609572,9171,10,-0.09665211954,10
0.137915285143709,9174,1,-0.05060273832,10
0.157727327745614,9174,2,-0.06977584113,10
0.129940126014011,9174,3,-0.26522496041,10
0.127076036256401,9174,4,-0.11850808906,10
0.139914047141985,9174,5,-0.05544516176,10
0.15100293912134,9174,6,-0.01671368124,10
0.144487074932041,9174,7,-0.04331449173,10
0.132015961743644,9174,8,-0.03412641397,10
0.226587360972111,9174,9,-0.22630115266,10
0.154214657115448,9174,10,-0.24890323416,10
0.114278094844826,9182,1,-0.19608019392,10
0.0540584141038241,9182,2,-0.09601020328,10
0.0517176750827399,9182,3,-0.2825205387,10
0.0688787327011532,9182,4,-0.14873142453,10
0.0903028472451149,9182,5,-0.1932651681,10
0.114701905132607,9182,6,-0.23613374683,10
0.088431838388766,9182,7,-0.13612780189,10
0.0499465232397421,9182,8,-0.12210843495,10
0.145787628473645,9182,9,-0.09187475694,10
0.0648126995549476,9182,10,-0.14631680165,10
0.513536177563639,9188,1,-0.14849621633,10
0.532431103613936,9188,2,-0.26562752917,10
0.51750338942482,9188,3,0.07442269817,10
0.522452839307772,9188,4,-0.00354712950999998,10
0.445240019249671,9188,5,-0.12270774997,10
0.551661938782825,9188,6,-0.03528755928,10
0.576334748045143,9188,7,-0.20023286001,10
0.483287191755154,9188,8,-0.10003751992,10
0.518822059602629,9188,9,-0.04484816908,10
0.460338332046205,9188,10,-0.06747174969,10
0.0660590047888021,9189,1,-0.30888748809,10
0.0368298663150965,9189,2,0.02118161514,10
0.0449885919713395,9189,3,-0.19103378839,10
0.0350510793843779,9189,4,-0.29481832762,10
0.0416644285811211,9189,5,-0.20714076653,10
0.0396162643276431,9189,6,-0.15714208471,10
0.0450876429348618,9189,7,-0.17903141797,10
0.0374886205819259,9189,8,-0.08246611588,10
0.0554599339520176,9189,9,-0.28464096184,10
0.0458827153705694,9189,10,-0.25748824595,10
0.189679474469722,9207,1,-0.16800247687,10
0.144524134150113,9207,2,-0.24219829631,10
0.0775989679432337,9207,3,-0.08724263759,10
0.100550709247271,9207,4,-0.14683660585,10
0.137045610509691,9207,5,-0.18792965527,10
0.167832534635943,9207,6,-0.21296687831,10
0.0870385639153511,9207,7,-0.24615304331,10
0.164227712945886,9207,8,-0.22399887674,10
0.107736134303619,9207,9,-0.30290458302,10
0.113797283310101,9207,10,-0.18747321339,10
0.0269449541239163,9214,1,-0.17093870907,10
0.0262263428910555,9214,2,-0.08119822619,10
0.0272824767185937,9214,3,-0.11585295667,10
0.0396062684512783,9214,4,0.00828767915,10
0.0452823964310174,9214,5,-0.03408143164,10
0.0313268596652949,9214,6,-0.1493022548,10
0.0300469762837551,9214,7,-0.10244857236,10
0.0625348411878744,9214,8,-0.15350538652,10
0.0262352462945146,9214,9,-0.05877219236,10
0.02421734399782,9214,10,-0.02638817962,10
0.135045407423384,9311,1,-0.1679955437,10
0.148860544208142,9311,2,-0.2551954979,10
0.158762754996289,9311,3,-0.31522767596,10
0.0803062387363219,9311,4,-0.09630636374,10
0.171064961112469,9311,5,-0.11173538416,10
0.142756732107695,9311,6,-0.10570924369,10
0.127252689186864,9311,7,-0.15185338393,10
0.135592365318128,9311,8,-0.05634740992,10
0.13621153257305,9311,9,0.02627590315,10
0.158937673404645,9311,10,-0.06859327401,10
0.0689246726709372,9315,1,-0.19746541318,10
0.128225352296967,9315,2,-0.21057378354,10
0.0817178526566731,9315,3,-0.09497070821,10
0.11388514296604,9315,4,-0.15528108734,10
0.111987516915195,9315,5,-0.25040092895,10
0.130392472345191,9315,6,-0.14560841057,10
0.121519963220823,9315,7,-0.17843955544,10
0.0528983353342628,9315,8,-0.15648677641,10
0.109572615427483,9315,9,0.0457653496,10
0.0953239243952579,9315,10,-0.08955518499,10
0.0328656697492464,9348,1,-0.1027487267,10
0.0476919714586319,9348,2,-0.07959002709,10
0.0266085948959197,9348,3,-0.04783244929,10
0.0220153143027916,9348,4,-0.07540088545,10
0.0286634941780221,9348,5,-0.18517251799,10
0.0282768520458089,9348,6,-0.0859836904,10
0.0390385090147677,9348,7,-0.09523630823,10
0.0287883452610922,9348,8,-0.20883177175,10
0.0222287711718999,9348,9,-0.23237330189,10
0.0283261324798721,9348,10,-0.13583880047,10
0.0632890840668078,9453,1,-0.150381072,10
0.0676935816477256,9453,2,-0.06096615427,10
0.0625449447288225,9453,3,-0.13211375982,10
0.0657218312401162,9453,4,-0.04319856568,10
0.0500093689813955,9453,5,-0.14803928762,10
0.0704649872660445,9453,6,-0.13583546012,10
0.0901286178896082,9453,7,-0.06727196516,10
0.0474767565573316,9453,8,-0.26116222614,10
0.0670939568411322,9453,9,-0.22416420671,10
0.0896639128430892,9453,10,-0.05213574827,10
0.372193386978276,9455,1,-0.19424266792,10
0.307178041046576,9455,2,-0.17802866312,10
0.439236506120145,9455,3,-0.30422765697,10
0.383349893090197,9455,4,-0.25058759939,10
0.293275046077798,9455,5,-0.302548625,10
0.401550587626915,9455,6,-0.21645148257,10
0.359877546956716,9455,7,-0.30442153363,10
0.306078014501008,9455,8,-0.37073231799,10
0.32896597081319,9455,9,-0.10695264495,10
0.312963047271682,9455,10,-0.29139787591,10
0.123421113968342,9458,1,-0.09706670111,10
0.135763484490709,9458,2,-0.25576555731,10
0.128750397311872,9458,3,-0.12082305388,10
0.161248407258582,9458,4,-0.28914980303,10
0.0875122259283255,9458,5,-0.15018884742,10
0.11115420664547,9458,6,-0.02465659568,10
0.112028589293604,9458,7,-0.13032892285,10
0.107541248113998,9458,8,-0.08357838627,10
0.114111501737226,9458,9,-0.13318772526,10
0.072486652088896,9458,10,-0.19423153877,10
0.0299807505707923,9462,1,-0.19743728099,10
0.0363503219497895,9462,2,-0.08084802205,10
0.0198171488994859,9462,3,-0.29949891355,10
0.0358671479567195,9462,4,-0.36215086036,10
0.0251257476088451,9462,5,-0.18616741384,10
0.0423280503528252,9462,6,-0.27609330264,10
0.0190200355043573,9462,7,-0.18708602225,10
0.00841643116177637,9462,8,-0.24383866378,10
0.0424299220685804,9462,9,-0.30217682812,10
0.0153100370793605,9462,10,-0.32469993329,10
0.00580428912627754,9510,1,-0.09075272718,10
0.0158923320071418,9510,2,-0.05071031097,10
0.0408416411183578,9510,3,-0.01464646093,10
0.0144214995110296,9510,4,-0.06359160718,10
0.00292605458615891,9510,5,-0.08548020837,10
0.0110666287284984,9510,6,-0.12817335817,10
0.00627649268978924,9510,7,-0.19640227644,10
0.0095390158512195,9510,8,-0.23067989231,10
0.00631195581570253,9510,9,-0.09672961262,10
0.00717095663407013,9510,10,-0.16627619553,10
0.0150123129646314,9513,1,-0.10522296044,10
0.0392679235798011,9513,2,-0.25619752005,10
0.0324065925765765,9513,3,-0.27060798129,10
0.0315151592178984,9513,4,-0.27843673906,10
0.0142297334832239,9513,5,-0.28467763715,10
0.0226166811411918,9513,6,-0.12046394331,10
0.0096462467509007,9513,7,-0.03190523356,10
0.0120312285016847,9513,8,0.04841348202,10
0.0362228519254426,9513,9,-0.25147284176,10
0.0159845509718136,9513,10,-0.07541539808,10
0.0251865224206225,9517,1,-0.14712385493,10
0.0136810185597486,9517,2,-0.25136182948,10
0.051028433862346,9517,3,-0.08772835319,10
0.0339712185364603,9517,4,-0.16441306721,10
0.0381778002377475,9517,5,-0.11359706412,10
0.0388794408475207,9517,6,-0.2383302099,10
0.049654316333031,9517,7,-0.12825645624,10
0.0603465174222372,9517,8,-0.23152899216,10
0.0321999706998278,9517,9,-0.09614925918,10
0.0519837433380006,9517,10,-0.15683595152,10
0.00211038777142766,9522,1,-0.28964884903,10
0.0298308209754757,9522,2,-0.08557780541,10
0.00825584052078287,9522,3,-0.15038291747,10
0.00312174813433335,9522,4,-0.13132536268,10
0.00529556481376168,9522,5,-0.10942839577,10
0.00573667933730212,9522,6,-0.20231856621,10
0.00410168196568892,9522,7,-0.40198424349,10
0.0351257528939529,9522,8,-0.35068361529,10
0.0223531254238961,9522,9,-0.23792748444,10
0.00605840671809095,9522,10,-0.10920261333,10
0.0693792612803971,9523,1,-0.27644293644,10
0.0193289811767206,9523,2,-0.1137646846,10
0.0109258929220932,9523,3,-0.26063378052,10
0.036840857670213,9523,4,-0.23925577154,10
0.0403653772295119,9523,5,-0.25699585917,10
0.0212575694903639,9523,6,-0.26408457984,10
0.0150983727479989,9523,7,-0.29091182037,10
0.011282744513119,9523,8,-0.20206013091,10
0.0127619706787136,9523,9,-0.26822626431,10
0.0310591863700522,9523,10,-0.27570792794,10
0.218445816215281,9566,1,-0.19674962912,10
0.244233846220644,9566,2,-0.21541062974,10
0.160194047806367,9566,3,-0.25459025535,10
0.214190340568685,9566,4,-0.08874190056,10
0.140963720938484,9566,5,-0.24860438726,10
0.189079452954191,9566,6,-0.14480942671,10
0.173687895778388,9566,7,-0.22845582122,10
0.163058558032136,9566,8,-0.21586026521,10
0.181676572354641,9566,9,-0.26383019694,10
0.20516538816918,9566,10,-0.15777456749,10
0.00436615681937635,9582,1,-0.08978947891,10
0.00321732363891872,9582,2,-0.06243444208,10
0.0032919241768144,9582,3,0.02747600129,10
0.00268620035525101,9582,4,-0.05614541535,10
0.00165183586700538,9582,5,-0.07341462083,10
0.00365666613863025,9582,6,-0.1996454459,10
0.0182176084193043,9582,7,-0.19992897048,10
0.000650482370992154,9582,8,-0.03710117634,10
0.00290758596311126,9582,9,-0.15769216333,10
0.00269102755648621,9582,10,-0.06095255193,10
0.000268398441815913,9584,1,0.01639740147,10
0.0149600379893672,9584,2,-0.0190178268,10
0.0298241746274741,9584,3,-0.19217583098,10
0.000457149481355848,9584,4,-0.29816588022,10
0.0618593742428994,9584,5,-0.21009071145,10
0.020061255751178,9584,6,-0.02781257631,10
0.0130929299858522,9584,7,-0.25796656654,10
0.0212825830772814,9584,8,-0.12153105748,10
0.0172576609014348,9584,9,-0.16000533623,10
0.017172012548505,9584,10,-0.16533240208,10
0.0114280015682171,9585,1,0.03499311256,10
0.0123461147193744,9585,2,-0.02096511914,10
0.00358069988173956,9585,3,-0.04220532197,10
0.00776370624027665,9585,4,-0.11739454634,10
0.0246139488886569,9585,5,-0.18973804677,10
0.035395024823154,9585,6,-0.22691222683,10
0.0227530220296714,9585,7,-0.06723871022,10
0.00862468007206452,9585,8,-0.16020539498,10
0.00504896468076422,9585,9,-0.0310703655,10
0.0115501497591893,9585,10,-0.05414864653,10
0.152726975282899,9590,1,-0.16056399614,10
0.197327145303194,9590,2,-0.30164344362,10
0.16771629942446,9590,3,-0.25793084014,10
0.202789803979514,9590,4,-0.08628491663,10
0.208351609841709,9590,5,-0.10115754134,10
0.148300237456128,9590,6,-0.28442815017,10
0.18793445432821,9590,7,-0.25881258409,10
0.217727326779811,9590,8,-0.21983727623,10
0.174684222761983,9590,9,-0.25037911459,10
0.212170914230916,9590,10,-0.28888792192,10
0.0357364742473963,9591,1,0.01408623503,10
0.025765922087887,9591,2,-0.24174345524,10
0.0173975665939775,9591,3,-0.20559488091,10
0.0789331803839402,9591,4,-0.29581009358,10
0.0115591378138091,9591,5,-0.28375147984,10
0.0151164466331697,9591,6,-0.34286537749,10
0.0884857210666185,9591,7,-0.21795422376,10
0.0238921671273434,9591,8,-0.15764493202,10
0.0157559582629561,9591,9,-0.21980928123,10
0.0442421647206568,9591,10,-0.2662267822,10
0.16663146391436,9609,1,-0.2113977488,10
0.160457551175766,9609,2,-0.01494001146,10
0.195994347388075,9609,3,-0.21023122152,10
0.180917473336522,9609,4,-0.22072078526,10
0.206570459908307,9609,5,-0.20623574258,10
0.171420980278806,9609,6,-0.13805782157,10
0.150472094256591,9609,7,-0.17625114875,10
0.160475405106376,9609,8,-0.15885702025,10
0.16389883782831,9609,9,-0.12237937257,10
0.189404878681388,9609,10,-0.22543474655,10
0.0601186464394279,9612,1,-0.06734057901,10
0.0254017491041106,9612,2,-0.23665603962,10
0.0403789312700402,9612,3,-0.10039065585,10
0.0507006635687425,9612,4,-0.18362970377,10
0.0690637704100184,9612,5,-0.25583730477,10
0.0390967550295331,9612,6,-0.11541670345,10
0.0323247388035021,9612,7,-0.3479172164,10
0.0400298181290152,9612,8,-0.39942179053,10
0.02779018319783,9612,9,-0.33151294503,10
0.0454713424742246,9612,10,-0.23681568594,10
0.185957925265447,9693,1,-0.08774667622,10
0.133334554118906,9693,2,-0.03672808028,10
0.13029273779703,9693,3,-0.03205542001,10
0.13711180934087,9693,4,-0.11356660742,10
0.133650170871699,9693,5,-0.05932540008,10
0.172339043727619,9693,6,-0.08277369399,10
0.218396802780183,9693,7,-0.09678691677,10
0.137459007090836,9693,8,-0.00637706148,10
0.145759633552991,9693,9,-0.07559089796,10
0.173593636582805,9693,10,-0.07578738875,10
0.151778623923689,9700,1,-0.16282733696,10
0.171038836442354,9700,2,-0.0545419261,10
0.0871948651497806,9700,3,-0.07826183493,10
0.139480897420048,9700,4,-0.22351350839,10
0.133659076843548,9700,5,-0.13337952662,10
0.171522760224844,9700,6,-0.1671827186,10
0.139968173222637,9700,7,-0.05905185931,10
0.155227491153367,9700,8,-0.04201469936,10
0.159618420598862,9700,9,-0.17218202178,10
0.139327310696155,9700,10,0.0449503057,10
0.0310818285124433,9701,1,-0.17432653107,10
0.0347054309969644,9701,2,-0.09110365612,10
0.0542535942288141,9701,3,-0.04608545301,10
0.0389091514235297,9701,4,-0.15236972358,10
0.0343251495083868,9701,5,-0.18938233482,10
0.0509454518587712,9701,6,-0.18797879747,10
0.102409576798771,9701,7,-0.15911206897,10
0.0569556731347355,9701,8,-0.07780672,10
0.0612504922157711,9701,9,-0.12928690738,10
0.0511501812441763,9701,10,-0.2241684011,10
0.0381058366705912,9740,1,0.00435399341999998,10
0.0355635622935174,9740,2,-0.03328149468,10
0.0372351811636063,9740,3,-0.05463943403,10
0.0235968189251108,9740,4,-0.07942526489,10
0.0461083947731381,9740,5,-0.08039359753,10
0.0529819035767368,9740,6,-0.22463536856,10
0.0349036369853277,9740,7,-0.16960336558,10
0.0291838283750506,9740,8,-0.05578249679,10
0.0133070597710401,9740,9,-0.16025343161,10
0.0305699820570888,9740,10,0.09821518888,10
0.103564851938643,9743,1,-0.18325839416,10
0.101148510062431,9743,2,-0.1989159123,10
0.0631099133800349,9743,3,-0.36892412381,10
0.210004690439553,9743,4,-0.28387710326,10
0.0664431650065656,9743,5,-0.04865388824,10
0.0685590176236375,9743,6,-0.17796123865,10
0.116538656522114,9743,7,-0.32230507248,10
0.0741105759905615,9743,8,-0.19782534411,10
0.0578154485833385,9743,9,-0.24851297802,10
0.102721066344451,9743,10,-0.08356759227,10
0.177557671723003,9744,1,0.03979730151,10
0.309892822623558,9744,2,-0.26343170305,10
0.104063026888888,9744,3,-0.2654143781,10
0.279560274077746,9744,4,-0.19391574178,10
0.0330040219126182,9744,5,-0.17980334027,10
0.252385403389421,9744,6,-0.21799497215,10
0.123169494896196,9744,7,-0.51220069276,10
0.170760097685372,9744,8,-0.27555939351,10
0.252515578316432,9744,9,-0.23565759099,10
0.122014929082746,9744,10,-0.38577320738,10
0.232034229686067,9747,1,-0.28235127435,10
0.207829663002744,9747,2,-0.13809132816,10
0.199722859297656,9747,3,-0.15938705797,10
0.17176574224704,9747,4,-0.17848803635,10
0.186437766879183,9747,5,-0.10099541269,10
0.173918659091965,9747,6,-0.0423408357,10
0.205097914931932,9747,7,-0.18194840027,10
0.174391192299991,9747,8,-0.16682649094,10
0.246805910429803,9747,9,-0.20414459873,10
0.176438587950751,9747,10,-0.10296017337,10
0.0300187456481619,9764,1,-0.08880409317,10
0.0276764732999374,9764,2,-0.45697292585,10
0.0210595656593371,9764,3,-0.24353249062,10
0.0287725194618053,9764,4,-0.28030485707,10
0.0144592244567142,9764,5,-0.20494919087,10
0.0283554989567205,9764,6,-0.08150574044,10
0.0190694054723514,9764,7,-0.32518386229,10
0.0243387939707625,9764,8,-0.18584230378,10
0.0115642017187401,9764,9,-0.0719996931,10
0.0190199398927624,9764,10,-0.31075199745,10
0.117316407147457,9774,1,-0.31313584264,10
0.0587751788974815,9774,2,-0.27080210896,10
0.0755359729331841,9774,3,-0.35562999089,10
0.111725770638933,9774,4,-0.35247353708,10
0.0652351687467409,9774,5,-0.0683006028,10
0.146515352768423,9774,6,-0.24161126641,10
0.0796580074944306,9774,7,-0.47580715049,10
0.0556491186526566,9774,8,-0.10047937706,10
0.100624102296722,9774,9,-0.01605961942,10
0.074164520931236,9774,10,-0.30665084659,10
0.0487860379468495,9790,1,-0.18838596864,10
0.0321010151994902,9790,2,-0.06045316497,10
0.050477577235196,9790,3,-0.22939196345,10
0.040080880044212,9790,4,-0.20995583382,10
0.0628635448967568,9790,5,-0.08633932805,10
0.0808011835198204,9790,6,-0.19946102213,10
0.0467416125158965,9790,7,-0.15172183848,10
0.0597358457879934,9790,8,-0.11919238589,10
0.0518839338193641,9790,9,0.01958711483,10
0.0573663641153554,9790,10,-0.27378853966,10
0.00236744333778803,9791,1,-0.2455344815,10
0.00103239604282657,9791,2,-0.33032205951,10
0.00180999487383498,9791,3,-0.23793216713,10
0.00591284796664951,9791,4,-0.19993483379,10
0.0115397091581185,9791,5,-0.28609420079,10
0.000631433914863075,9791,6,-0.19100300896,10
0.0108321269935526,9791,7,-0.20473336334,10
0.000683895153530458,9791,8,-0.35131483469,10
0.000204067438151111,9791,9,-0.40111134855,10
0.00095662576152923,9791,10,-0.26549664508,10
0.00307212486035199,9875,1,-0.08133822407,10
0.000836352639970514,9875,2,-0.0800762705,10
0.00337468460782447,9875,3,-0.29904480136,10
0.00126770666555804,9875,4,-0.1606386606,10
0.000474598650246783,9875,5,-0.19279407078,10
0.00195875316366555,9875,6,-0.23245864966,10
0.000895709194837227,9875,7,-0.12371098649,10
0.00154082954914935,9875,8,-0.20949899212,10
0.00117497736226782,9875,9,-0.30279149405,10
0.00179948095385916,9875,10,-0.28932633284,10
0.0332643840171472,9899,1,-0.02053823671,10
0.126103767689283,9899,2,-0.26051812955,10
0.0741410177052928,9899,3,-0.19811947466,10
0.037172264920332,9899,4,-0.23420703154,10
0.0415451136156692,9899,5,-0.26026079423,10
0.0536696780243204,9899,6,-0.19551025863,10
0.0427754920346212,9899,7,-0.20810671298,10
0.0486766750908343,9899,8,-0.39604940678,10
0.0272143918736902,9899,9,-0.31147822214,10
0.0386122321394736,9899,10,-0.27782689952,10
0.215908826516228,9918,1,-0.22454542714,10
0.161926320782491,9918,2,-0.07821219263,10
0.28575630179141,9918,3,-0.15225294079,10
0.224938254198764,9918,4,-0.13177394909,10
0.24677596449728,9918,5,-0.13160152527,10
0.372020113295121,9918,6,-0.08629642244,10
0.20234742627973,9918,7,-0.19645928541,10
0.209679992139387,9918,8,-0.09600944432,10
0.217096542899497,9918,9,-0.07489733324,10
0.368864303152673,9918,10,-0.07431027351,10
0.00301513088942859,9930,1,-0.29658476977,10
0.00575467684279241,9930,2,-0.38929630734,10
0.00440214065357178,9930,3,-0.36271697471,10
0.00501580903281446,9930,4,-0.27370863832,10
0.0209232871065457,9930,5,-0.34622490237,10
0.00479914049165784,9930,6,-0.39715078472,10
0.0115210479022201,9930,7,-0.23720609731,10
0.0113574873548226,9930,8,-0.28587098779,10
0.00432060446797466,9930,9,-0.18556573914,10
0.00201420378754373,9930,10,-0.2015223252,10
0.0013171429178183,9933,1,-0.28923635256,10
0.00045313922439877,9933,2,-0.33044010507,10
0.000955571602507269,9933,3,-0.23614934379,10
0.00168573552374597,9933,4,-0.45101418624,10
0.00099885314517604,9933,5,-0.2782184031,10
0.002316624216818,9933,6,-0.28077850453,10
0.000249180297303293,9933,7,-0.3190040073,10
0.00170200540793069,9933,8,-0.310254628,10
0.00138834221001593,9933,9,-0.31690652949,10
0.000993018094950511,9933,10,-0.20251233323,10
0.00159132434210376,9935,1,-0.33622844862,10
0.0145025256762723,9935,2,-0.21955389419,10
0.00120114422269026,9935,3,-0.28635804135,10
0.00317233849857689,9935,4,-0.30233640489,10
0.00804334143816666,9935,5,-0.38304830562,10
0.00488330402664912,9935,6,-0.18875503248,10
0.00475116819013633,9935,7,-0.26011207562,10
0.00563869466628123,9935,8,-0.40370111912,10
0.00672582094020747,9935,9,-0.28041322295,10
0.0047747235986094,9935,10,-0.31136385852,10
0.0505361202302717,9937,1,-0.39910583597,10
0.044652613317022,9937,2,-0.28967996334,10
0.0352684781136951,9937,3,-0.28809659521,10
0.0376481937729302,9937,4,-0.1638504519,10
0.0356371613597245,9937,5,-0.27236128744,10
0.0541017701681232,9937,6,-0.29555175768,10
0.0492392070422034,9937,7,-0.29757433571,10
0.0330626806744775,9937,8,-0.33178096091,10
0.0638557066901464,9937,9,-0.45372087431,10
0.0415318580361312,9937,10,-0.25808879698,10
0.309534236987623,9939,1,-0.40199165715,10
0.319715671614416,9939,2,-0.23509551078,10
0.197572928028639,9939,3,-0.18007176355,10
0.377462620916,9939,4,-0.309122307,10
0.305716418827772,9939,5,-0.28376572319,10
0.290070335972267,9939,6,-0.27709222135,10
0.265989883013733,9939,7,-0.23637409118,10
0.330054291577717,9939,8,-0.40195604971,10
0.341098298451141,9939,9,-0.4288945123,10
0.275541870173269,9939,10,-0.3699810025,10
0.0715822778015104,9940,1,-0.2607877433,10
0.0600324142525949,9940,2,-0.17021711811,10
0.070884652963282,9940,3,-0.39024471574,10
0.102755464825161,9940,4,-0.34244790832,10
0.067356778478674,9940,5,-0.27451237696,10
0.0836584175403875,9940,6,-0.3090157015,10
0.0772386370837186,9940,7,-0.17771149581,10
0.0863873507562482,9940,8,-0.21636276752,10
0.0679232187732834,9940,9,-0.22828256665,10
0.0940524443732669,9940,10,-0.20676757646,10
0.371473568974772,9941,1,-0.37908917048,10
0.244578363572996,9941,2,-0.18593052443,10
0.231611071801958,9941,3,-0.367915394,10
0.266413457292775,9941,4,-0.25554657098,10
0.24888965752132,9941,5,-0.24278359611,10
0.274601568583054,9941,6,-0.19288415484,10
0.276854819260869,9941,7,-0.37981044135,10
0.250181352245675,9941,8,-0.37104846955,10
0.238601583655556,9941,9,-0.11119941347,10
0.361245590181977,9941,10,-0.23082626483,10
0.232858054634468,9942,1,-0.22751207391,10
0.133291634699909,9942,2,-0.25815352795,10
0.159093677745485,9942,3,-0.24669619872,10
0.197626479352186,9942,4,-0.21743809624,10
0.204999998398845,9942,5,-0.36483439167,10
0.148025550517706,9942,6,-0.41012505883,10
0.272191549184995,9942,7,-0.38522222502,10
0.21706751060681,9942,8,-0.21550173065,10
0.210193657247472,9942,9,-0.22368155526,10
0.184925307788319,9942,10,-0.36691154946,10
0.0735773593721137,9943,1,-0.23130303734,10
0.0877019300420682,9943,2,-0.2739269764,10
0.0700155326482471,9943,3,-0.22709800209,10
0.059018386250413,9943,4,-0.19657508113,10
0.069835454260762,9943,5,-0.28956722309,10
0.149810827664294,9943,6,-0.33920792392,10
0.155063176557188,9943,7,-0.31690509232,10
0.0874272893773925,9943,8,-0.32625895001,10
0.154834105392196,9943,9,-0.32941312112,10
0.0802019457230745,9943,10,-0.06728336192,10
0.0215391701760303,9946,1,-0.11210374033,10
0.0374347127819752,9946,2,-0.09498455366,10
0.0308273146955408,9946,3,-0.08191033407,10
0.056396953487937,9946,4,-0.16744468117,10
0.0280575589185134,9946,5,-0.0943709038,10
0.0305640246918839,9946,6,-0.11757977277,10
0.0350569465416902,9946,7,-0.16444165258,10
0.0308412967511115,9946,8,-0.18590132961,10
0.0159974625185345,9946,9,-0.18199862734,10
0.0399809458340401,9946,10,-0.1049472948,10
0.0110369998446952,9952,1,-0.21526707357,10
0.0138077887971487,9952,2,-0.21105729614,10
0.00959623025921644,9952,3,-0.29603311185,10
0.0204441532115129,9952,4,-0.2675393967,10
0.0207857267916741,9952,5,-0.2906657816,10
0.00673646817096552,9952,6,-0.44599764167,10
0.033905287602714,9952,7,-0.12444806996,10
0.0227189394104465,9952,8,-0.12635049278,10
0.0318294809597355,9952,9,-0.35051927458,10
0.0130481276725946,9952,10,-0.18383487047,10
0.120482808459841,9984,1,-0.37406766547,10
0.163045051990878,9984,2,-0.31764759084,10
0.1573170011341,9984,3,-0.3756952034,10
0.15452471442157,9984,4,-0.17664239888,10
0.141276248125413,9984,5,-0.23882965268,10
0.133748155628891,9984,6,-0.27261322357,10
0.0858442735011981,9984,7,-0.15128338433,10
0.133822065912439,9984,8,-0.37240996072,10
0.169822394108117,9984,9,-0.24172392997,10
0.157853988729132,9984,10,-0.41599734309,10
0.0582361391895149,9993,1,-0.36895994839,10
0.0104243410681628,9993,2,-0.42890870924,10
0.0294506782718961,9993,3,-0.27592483705,10
0.0235636816838446,9993,4,-0.2980040327,10
0.0115527391206837,9993,5,-0.22818292824,10
0.0108711998140531,9993,6,-0.26858163825,10
0.0135495540712292,9993,7,-0.33673891807,10
0.0166294583145315,9993,8,-0.23137530184,10
0.00895127641086689,9993,9,-0.28539936416,10
0.0356526244288598,9993,10,-0.26927840466,10
0.0161494752034737,9994,1,-0.17234738797,10
0.0267600072352628,9994,2,-0.34019195773,10
0.0881714723300835,9994,3,-0.40311368992,10
0.0183131050601861,9994,4,-0.34114965003,10
0.0175755511646623,9994,5,-0.32379833081,10
0.0730819101986531,9994,6,-0.28154235217,10
0.0100378767754992,9994,7,-0.24208257845,10
0.0130795022829448,9994,8,-0.28050787139,10
0.00403962869021742,9994,9,-0.28612258289,10
0.00697931423294295,9994,10,-0.41131006764,10
0.00319839590286345,9998,1,-0.06121559154,10
0.00462760430460273,9998,2,-0.23224054244,10
0.00561527371034824,9998,3,-0.2302749654,10
0.00350401588830768,9998,4,-0.22040935757,10
0.00388045095162453,9998,5,-0.30499347047,10
0.00519846384325298,9998,6,-0.21694612412,10
0.00406256472518838,9998,7,-0.08143661263,10
0.00378542774067653,9998,8,-0.13138066872,10
0.00233938680526468,9998,9,-0.31070374536,10
0.00339877062878456,9998,10,-0.20926163064,10
0.00742712042250909,9999,1,-0.13774995416,10
0.00612004335027549,9999,2,-0.3052100529,10
0.0108016674915026,9999,3,-0.3891024407,10
0.00683431557742803,9999,4,-0.37906319194,10
0.00918312081068089,9999,5,-0.21468273973,10
0.00910336885842514,9999,6,-0.13670808745,10
0.00792697692451409,9999,7,-0.11498512269,10
0.00409623850641069,9999,8,-0.33005245748,10
0.0353591215743512,9999,9,-0.32802088972,10
0.00496661203988793,9999,10,-0.36497700615,10
0.0517887801415602,10002,1,-0.35304213974,10
0.0323123576242108,10002,2,-0.27328715136,10
0.0785172323135859,10002,3,-0.29065797267,10
0.0319981191283877,10002,4,-0.55026149533,10
0.0244185488056178,10002,5,-0.36307588385,10
0.0267579863875761,10002,6,-0.30641124021,10
